16:28:34 [ultranest] [DEBUG] ReactiveNestedSampler: dims=5+0, resume=False, log_dir=calibration/fit/PCB 114/run1, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
16:28:57 [ultranest] [INFO] Sampling 400 live points from prior ...
17:12:02 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.0010, min_ess=400
17:12:02 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
17:12:02 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
17:13:08 [ultranest] [DEBUG] iteration=0, ncalls=401, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-1566.19, Lmax=-20.86
04:23:01 [ultranest] [DEBUG] iteration=4882, ncalls=18704, regioncalls=740120, ndraw=40, logz=-21.34, remainder_fraction=47.9859%, Lmin=-10.04, Lmax=-7.97
04:23:21 [ultranest] [DEBUG] iteration=4883, ncalls=18707, regioncalls=740240, ndraw=40, logz=-21.34, remainder_fraction=47.9053%, Lmin=-10.04, Lmax=-7.97
04:23:28 [ultranest] [DEBUG] iteration=4884, ncalls=18708, regioncalls=740280, ndraw=40, logz=-21.34, remainder_fraction=47.8258%, Lmin=-10.04, Lmax=-7.97
04:24:26 [ultranest] [DEBUG] iteration=4885, ncalls=18717, regioncalls=740640, ndraw=40, logz=-21.33, remainder_fraction=47.7447%, Lmin=-10.03, Lmax=-7.97
04:25:19 [ultranest] [DEBUG] iteration=4886, ncalls=18725, regioncalls=740960, ndraw=40, logz=-21.33, remainder_fraction=47.6625%, Lmin=-10.03, Lmax=-7.97
04:26:03 [ultranest] [DEBUG] iteration=4887, ncalls=18732, regioncalls=741240, ndraw=40, logz=-21.33, remainder_fraction=47.5791%, Lmin=-10.03, Lmax=-7.97
04:26:10 [ultranest] [DEBUG] iteration=4888, ncalls=18733, regioncalls=741280, ndraw=40, logz=-21.33, remainder_fraction=47.6048%, Lmin=-10.03, Lmax=-7.97
04:26:42 [ultranest] [DEBUG] iteration=4889, ncalls=18738, regioncalls=741480, ndraw=40, logz=-21.33, remainder_fraction=47.5404%, Lmin=-10.03, Lmax=-7.97
04:27:59 [ultranest] [DEBUG] iteration=4890, ncalls=18750, regioncalls=741960, ndraw=40, logz=-21.33, remainder_fraction=47.4624%, Lmin=-10.03, Lmax=-7.97
04:28:38 [ultranest] [DEBUG] iteration=4891, ncalls=18756, regioncalls=742200, ndraw=40, logz=-21.33, remainder_fraction=47.3994%, Lmin=-10.02, Lmax=-7.97
04:29:04 [ultranest] [DEBUG] iteration=4892, ncalls=18760, regioncalls=742360, ndraw=40, logz=-21.33, remainder_fraction=47.3862%, Lmin=-10.02, Lmax=-7.97
04:29:43 [ultranest] [DEBUG] iteration=4893, ncalls=18766, regioncalls=742600, ndraw=40, logz=-21.33, remainder_fraction=47.3087%, Lmin=-10.02, Lmax=-7.97
04:29:56 [ultranest] [DEBUG] iteration=4894, ncalls=18768, regioncalls=742680, ndraw=40, logz=-21.33, remainder_fraction=47.2682%, Lmin=-10.02, Lmax=-7.97
04:30:03 [ultranest] [DEBUG] iteration=4895, ncalls=18769, regioncalls=742720, ndraw=40, logz=-21.32, remainder_fraction=47.1866%, Lmin=-10.02, Lmax=-7.97
04:30:48 [ultranest] [DEBUG] iteration=4896, ncalls=18776, regioncalls=743000, ndraw=40, logz=-21.32, remainder_fraction=47.1350%, Lmin=-10.01, Lmax=-7.97
04:31:01 [ultranest] [DEBUG] iteration=4897, ncalls=18778, regioncalls=743080, ndraw=40, logz=-21.32, remainder_fraction=47.1583%, Lmin=-10.01, Lmax=-7.97
04:31:14 [ultranest] [DEBUG] iteration=4898, ncalls=18780, regioncalls=743160, ndraw=40, logz=-21.32, remainder_fraction=47.0723%, Lmin=-10.01, Lmax=-7.97
04:31:21 [ultranest] [DEBUG] iteration=4899, ncalls=18781, regioncalls=743200, ndraw=40, logz=-21.32, remainder_fraction=47.0852%, Lmin=-10.00, Lmax=-7.97
04:31:54 [ultranest] [DEBUG] iteration=4900, ncalls=18786, regioncalls=743400, ndraw=40, logz=-21.32, remainder_fraction=47.0277%, Lmin=-10.00, Lmax=-7.97
04:32:20 [ultranest] [DEBUG] iteration=4901, ncalls=18790, regioncalls=743560, ndraw=40, logz=-21.32, remainder_fraction=46.9546%, Lmin=-10.00, Lmax=-7.97
04:33:19 [ultranest] [DEBUG] iteration=4902, ncalls=18799, regioncalls=743920, ndraw=40, logz=-21.32, remainder_fraction=46.8695%, Lmin=-10.00, Lmax=-7.97
04:33:44 [ultranest] [DEBUG] iteration=4903, ncalls=18803, regioncalls=744080, ndraw=40, logz=-21.32, remainder_fraction=46.7908%, Lmin=-10.00, Lmax=-7.97
04:33:51 [ultranest] [DEBUG] iteration=4904, ncalls=18804, regioncalls=744120, ndraw=40, logz=-21.32, remainder_fraction=46.7975%, Lmin=-10.00, Lmax=-7.97
04:33:58 [ultranest] [DEBUG] iteration=4905, ncalls=18805, regioncalls=744160, ndraw=40, logz=-21.32, remainder_fraction=46.7125%, Lmin=-10.00, Lmax=-7.97
04:34:24 [ultranest] [DEBUG] iteration=4906, ncalls=18809, regioncalls=744320, ndraw=40, logz=-21.31, remainder_fraction=46.6349%, Lmin=-10.00, Lmax=-7.97
04:35:15 [ultranest] [DEBUG] iteration=4907, ncalls=18817, regioncalls=744640, ndraw=40, logz=-21.31, remainder_fraction=46.5648%, Lmin=-10.00, Lmax=-7.97
04:35:22 [ultranest] [DEBUG] iteration=4908, ncalls=18818, regioncalls=744680, ndraw=40, logz=-21.31, remainder_fraction=46.4947%, Lmin=-9.99, Lmax=-7.97
04:35:29 [ultranest] [DEBUG] iteration=4909, ncalls=18819, regioncalls=744720, ndraw=40, logz=-21.31, remainder_fraction=46.4088%, Lmin=-9.99, Lmax=-7.97
04:36:01 [ultranest] [DEBUG] iteration=4910, ncalls=18824, regioncalls=744920, ndraw=40, logz=-21.31, remainder_fraction=46.3228%, Lmin=-9.98, Lmax=-7.97
04:36:34 [ultranest] [DEBUG] iteration=4911, ncalls=18829, regioncalls=745120, ndraw=40, logz=-21.31, remainder_fraction=46.2527%, Lmin=-9.98, Lmax=-7.97
04:38:50 [ultranest] [DEBUG] iteration=4912, ncalls=18850, regioncalls=745960, ndraw=40, logz=-21.31, remainder_fraction=46.1853%, Lmin=-9.98, Lmax=-7.97
04:39:04 [ultranest] [DEBUG] iteration=4913, ncalls=18852, regioncalls=746040, ndraw=40, logz=-21.31, remainder_fraction=46.1312%, Lmin=-9.98, Lmax=-7.97
04:39:10 [ultranest] [DEBUG] iteration=4914, ncalls=18853, regioncalls=746080, ndraw=40, logz=-21.31, remainder_fraction=46.1138%, Lmin=-9.98, Lmax=-7.97
04:39:30 [ultranest] [DEBUG] iteration=4915, ncalls=18856, regioncalls=746200, ndraw=40, logz=-21.31, remainder_fraction=46.0291%, Lmin=-9.98, Lmax=-7.97
04:39:43 [ultranest] [DEBUG] iteration=4916, ncalls=18858, regioncalls=746280, ndraw=40, logz=-21.30, remainder_fraction=45.9528%, Lmin=-9.97, Lmax=-7.97
04:39:55 [ultranest] [DEBUG] iteration=4917, ncalls=18860, regioncalls=746360, ndraw=40, logz=-21.30, remainder_fraction=45.8687%, Lmin=-9.97, Lmax=-7.97
04:40:02 [ultranest] [DEBUG] iteration=4918, ncalls=18861, regioncalls=746400, ndraw=40, logz=-21.30, remainder_fraction=45.8119%, Lmin=-9.97, Lmax=-7.97
04:40:27 [ultranest] [DEBUG] iteration=4919, ncalls=18865, regioncalls=746560, ndraw=40, logz=-21.30, remainder_fraction=45.7618%, Lmin=-9.97, Lmax=-7.97
04:41:57 [ultranest] [DEBUG] iteration=4920, ncalls=18879, regioncalls=747120, ndraw=40, logz=-21.30, remainder_fraction=45.7165%, Lmin=-9.97, Lmax=-7.97
04:43:35 [ultranest] [DEBUG] iteration=4921, ncalls=18894, regioncalls=747720, ndraw=40, logz=-21.30, remainder_fraction=45.6381%, Lmin=-9.96, Lmax=-7.97
04:44:47 [ultranest] [DEBUG] iteration=4922, ncalls=18905, regioncalls=748160, ndraw=40, logz=-21.30, remainder_fraction=45.6206%, Lmin=-9.96, Lmax=-7.97
04:46:00 [ultranest] [DEBUG] iteration=4923, ncalls=18916, regioncalls=748600, ndraw=40, logz=-21.30, remainder_fraction=45.5447%, Lmin=-9.96, Lmax=-7.97
04:46:32 [ultranest] [DEBUG] iteration=4924, ncalls=18921, regioncalls=748800, ndraw=40, logz=-21.30, remainder_fraction=45.4725%, Lmin=-9.96, Lmax=-7.97
04:47:05 [ultranest] [DEBUG] iteration=4925, ncalls=18926, regioncalls=749000, ndraw=40, logz=-21.30, remainder_fraction=45.3955%, Lmin=-9.96, Lmax=-7.97
04:47:25 [ultranest] [DEBUG] iteration=4926, ncalls=18929, regioncalls=749120, ndraw=40, logz=-21.29, remainder_fraction=45.4504%, Lmin=-9.95, Lmax=-7.97
04:47:50 [ultranest] [DEBUG] iteration=4927, ncalls=18933, regioncalls=749280, ndraw=40, logz=-21.29, remainder_fraction=45.3661%, Lmin=-9.95, Lmax=-7.97
04:49:08 [ultranest] [DEBUG] iteration=4928, ncalls=18945, regioncalls=749760, ndraw=40, logz=-21.29, remainder_fraction=45.2849%, Lmin=-9.95, Lmax=-7.97
04:50:25 [ultranest] [DEBUG] iteration=4929, ncalls=18957, regioncalls=750240, ndraw=40, logz=-21.29, remainder_fraction=45.2024%, Lmin=-9.94, Lmax=-7.97
04:50:31 [ultranest] [DEBUG] iteration=4930, ncalls=18958, regioncalls=750280, ndraw=40, logz=-21.29, remainder_fraction=45.1484%, Lmin=-9.94, Lmax=-7.97
04:51:23 [ultranest] [DEBUG] iteration=4931, ncalls=18966, regioncalls=750600, ndraw=40, logz=-21.29, remainder_fraction=45.0634%, Lmin=-9.94, Lmax=-7.97
04:52:07 [ultranest] [DEBUG] iteration=4932, ncalls=18973, regioncalls=750880, ndraw=40, logz=-21.29, remainder_fraction=45.0301%, Lmin=-9.94, Lmax=-7.97
04:52:27 [ultranest] [DEBUG] iteration=4933, ncalls=18976, regioncalls=751000, ndraw=40, logz=-21.29, remainder_fraction=44.9542%, Lmin=-9.94, Lmax=-7.97
04:52:53 [ultranest] [DEBUG] iteration=4934, ncalls=18980, regioncalls=751160, ndraw=40, logz=-21.29, remainder_fraction=44.8699%, Lmin=-9.94, Lmax=-7.97
04:53:51 [ultranest] [DEBUG] iteration=4935, ncalls=18989, regioncalls=751520, ndraw=40, logz=-21.29, remainder_fraction=44.7947%, Lmin=-9.94, Lmax=-7.97
04:54:43 [ultranest] [DEBUG] iteration=4936, ncalls=18997, regioncalls=751840, ndraw=40, logz=-21.29, remainder_fraction=44.7132%, Lmin=-9.93, Lmax=-7.97
04:54:50 [ultranest] [DEBUG] iteration=4937, ncalls=18998, regioncalls=751880, ndraw=40, logz=-21.28, remainder_fraction=44.6736%, Lmin=-9.93, Lmax=-7.97
04:57:11 [ultranest] [DEBUG] iteration=4938, ncalls=19020, regioncalls=752760, ndraw=40, logz=-21.28, remainder_fraction=44.6047%, Lmin=-9.93, Lmax=-7.97
04:57:51 [ultranest] [DEBUG] iteration=4939, ncalls=19026, regioncalls=753000, ndraw=40, logz=-21.28, remainder_fraction=44.6107%, Lmin=-9.93, Lmax=-7.97
04:58:17 [ultranest] [DEBUG] iteration=4940, ncalls=19030, regioncalls=753160, ndraw=40, logz=-21.28, remainder_fraction=44.5568%, Lmin=-9.92, Lmax=-7.97
04:58:49 [ultranest] [DEBUG] iteration=4941, ncalls=19035, regioncalls=753360, ndraw=40, logz=-21.28, remainder_fraction=44.5126%, Lmin=-9.92, Lmax=-7.97
04:59:21 [ultranest] [DEBUG] iteration=4942, ncalls=19040, regioncalls=753560, ndraw=40, logz=-21.28, remainder_fraction=44.5319%, Lmin=-9.92, Lmax=-7.97
04:59:28 [ultranest] [DEBUG] iteration=4943, ncalls=19041, regioncalls=753600, ndraw=40, logz=-21.28, remainder_fraction=44.5006%, Lmin=-9.92, Lmax=-7.97
04:59:41 [ultranest] [DEBUG] iteration=4944, ncalls=19043, regioncalls=753680, ndraw=40, logz=-21.28, remainder_fraction=44.4306%, Lmin=-9.92, Lmax=-7.97
05:00:14 [ultranest] [DEBUG] iteration=4945, ncalls=19048, regioncalls=753880, ndraw=40, logz=-21.28, remainder_fraction=44.3735%, Lmin=-9.92, Lmax=-7.97
05:00:21 [ultranest] [DEBUG] iteration=4946, ncalls=19049, regioncalls=753920, ndraw=40, logz=-21.28, remainder_fraction=44.3075%, Lmin=-9.92, Lmax=-7.97
05:01:32 [ultranest] [DEBUG] iteration=4947, ncalls=19060, regioncalls=754360, ndraw=40, logz=-21.28, remainder_fraction=44.2595%, Lmin=-9.92, Lmax=-7.97
05:01:52 [ultranest] [DEBUG] iteration=4948, ncalls=19063, regioncalls=754480, ndraw=40, logz=-21.27, remainder_fraction=44.1797%, Lmin=-9.92, Lmax=-7.97
05:02:30 [ultranest] [DEBUG] iteration=4949, ncalls=19069, regioncalls=754720, ndraw=40, logz=-21.27, remainder_fraction=44.1121%, Lmin=-9.91, Lmax=-7.97
05:03:16 [ultranest] [DEBUG] iteration=4950, ncalls=19076, regioncalls=755040, ndraw=40, logz=-21.27, remainder_fraction=44.0443%, Lmin=-9.91, Lmax=-7.97
05:03:29 [ultranest] [DEBUG] iteration=4951, ncalls=19078, regioncalls=755120, ndraw=40, logz=-21.27, remainder_fraction=44.0268%, Lmin=-9.91, Lmax=-7.97
05:04:20 [ultranest] [DEBUG] iteration=4952, ncalls=19086, regioncalls=755440, ndraw=40, logz=-21.27, remainder_fraction=43.9520%, Lmin=-9.91, Lmax=-7.97
05:04:40 [ultranest] [DEBUG] iteration=4953, ncalls=19089, regioncalls=755560, ndraw=40, logz=-21.27, remainder_fraction=43.8684%, Lmin=-9.91, Lmax=-7.97
05:04:53 [ultranest] [DEBUG] iteration=4954, ncalls=19091, regioncalls=755640, ndraw=40, logz=-21.27, remainder_fraction=43.9214%, Lmin=-9.91, Lmax=-7.97
05:04:59 [ultranest] [DEBUG] iteration=4955, ncalls=19092, regioncalls=755680, ndraw=40, logz=-21.27, remainder_fraction=43.8636%, Lmin=-9.91, Lmax=-7.97
05:05:31 [ultranest] [DEBUG] iteration=4956, ncalls=19097, regioncalls=755880, ndraw=40, logz=-21.27, remainder_fraction=43.7903%, Lmin=-9.91, Lmax=-7.97
05:06:03 [ultranest] [DEBUG] iteration=4957, ncalls=19102, regioncalls=756080, ndraw=40, logz=-21.27, remainder_fraction=43.7324%, Lmin=-9.90, Lmax=-7.97
05:06:10 [ultranest] [DEBUG] iteration=4958, ncalls=19103, regioncalls=756120, ndraw=40, logz=-21.27, remainder_fraction=43.6769%, Lmin=-9.90, Lmax=-7.97
05:06:17 [ultranest] [DEBUG] iteration=4959, ncalls=19104, regioncalls=756160, ndraw=40, logz=-21.26, remainder_fraction=43.6050%, Lmin=-9.90, Lmax=-7.97
05:07:59 [ultranest] [DEBUG] iteration=4960, ncalls=19120, regioncalls=756800, ndraw=40, logz=-21.26, remainder_fraction=43.5322%, Lmin=-9.89, Lmax=-7.97
05:08:18 [ultranest] [DEBUG] iteration=4961, ncalls=19123, regioncalls=756920, ndraw=40, logz=-21.26, remainder_fraction=43.4853%, Lmin=-9.89, Lmax=-7.97
05:08:38 [ultranest] [DEBUG] iteration=4962, ncalls=19126, regioncalls=757040, ndraw=40, logz=-21.26, remainder_fraction=43.4645%, Lmin=-9.88, Lmax=-7.97
05:08:51 [ultranest] [DEBUG] iteration=4963, ncalls=19128, regioncalls=757120, ndraw=40, logz=-21.26, remainder_fraction=43.3955%, Lmin=-9.88, Lmax=-7.97
05:09:11 [ultranest] [DEBUG] iteration=4964, ncalls=19131, regioncalls=757240, ndraw=40, logz=-21.26, remainder_fraction=43.3238%, Lmin=-9.88, Lmax=-7.97
05:09:30 [ultranest] [DEBUG] iteration=4965, ncalls=19134, regioncalls=757360, ndraw=40, logz=-21.26, remainder_fraction=43.3291%, Lmin=-9.88, Lmax=-7.97
05:11:26 [ultranest] [DEBUG] iteration=4966, ncalls=19152, regioncalls=758080, ndraw=40, logz=-21.26, remainder_fraction=43.2878%, Lmin=-9.88, Lmax=-7.97
05:11:52 [ultranest] [DEBUG] iteration=4967, ncalls=19156, regioncalls=758240, ndraw=40, logz=-21.26, remainder_fraction=43.2443%, Lmin=-9.87, Lmax=-7.97
05:13:21 [ultranest] [DEBUG] iteration=4968, ncalls=19170, regioncalls=758800, ndraw=40, logz=-21.26, remainder_fraction=43.2073%, Lmin=-9.86, Lmax=-7.97
05:13:34 [ultranest] [DEBUG] iteration=4969, ncalls=19172, regioncalls=758880, ndraw=40, logz=-21.26, remainder_fraction=43.1246%, Lmin=-9.86, Lmax=-7.97
05:14:06 [ultranest] [DEBUG] iteration=4970, ncalls=19177, regioncalls=759080, ndraw=40, logz=-21.25, remainder_fraction=43.0616%, Lmin=-9.86, Lmax=-7.97
05:14:32 [ultranest] [DEBUG] iteration=4971, ncalls=19181, regioncalls=759240, ndraw=40, logz=-21.25, remainder_fraction=43.0032%, Lmin=-9.86, Lmax=-7.97
05:15:18 [ultranest] [DEBUG] iteration=4972, ncalls=19188, regioncalls=759520, ndraw=40, logz=-21.25, remainder_fraction=42.9975%, Lmin=-9.86, Lmax=-7.97
05:15:44 [ultranest] [DEBUG] iteration=4973, ncalls=19192, regioncalls=759680, ndraw=40, logz=-21.25, remainder_fraction=42.9165%, Lmin=-9.86, Lmax=-7.97
05:16:03 [ultranest] [DEBUG] iteration=4974, ncalls=19195, regioncalls=759800, ndraw=40, logz=-21.25, remainder_fraction=42.8529%, Lmin=-9.86, Lmax=-7.97
05:16:09 [ultranest] [DEBUG] iteration=4975, ncalls=19196, regioncalls=759840, ndraw=40, logz=-21.25, remainder_fraction=42.7891%, Lmin=-9.86, Lmax=-7.97
05:16:29 [ultranest] [DEBUG] iteration=4976, ncalls=19199, regioncalls=759960, ndraw=40, logz=-21.25, remainder_fraction=42.7210%, Lmin=-9.85, Lmax=-7.97
05:16:49 [ultranest] [DEBUG] iteration=4977, ncalls=19202, regioncalls=760080, ndraw=40, logz=-21.25, remainder_fraction=42.6625%, Lmin=-9.85, Lmax=-7.97
05:17:34 [ultranest] [DEBUG] iteration=4978, ncalls=19209, regioncalls=760360, ndraw=40, logz=-21.25, remainder_fraction=42.6135%, Lmin=-9.85, Lmax=-7.97
05:17:47 [ultranest] [DEBUG] iteration=4979, ncalls=19211, regioncalls=760440, ndraw=40, logz=-21.25, remainder_fraction=42.5352%, Lmin=-9.85, Lmax=-7.97
05:18:47 [ultranest] [DEBUG] iteration=4980, ncalls=19220, regioncalls=760800, ndraw=40, logz=-21.25, remainder_fraction=42.4552%, Lmin=-9.84, Lmax=-7.97
05:19:07 [ultranest] [DEBUG] iteration=4981, ncalls=19223, regioncalls=760920, ndraw=40, logz=-21.25, remainder_fraction=42.4038%, Lmin=-9.84, Lmax=-7.97
05:19:14 [ultranest] [DEBUG] iteration=4982, ncalls=19224, regioncalls=760960, ndraw=40, logz=-21.24, remainder_fraction=42.3354%, Lmin=-9.84, Lmax=-7.97
05:20:06 [ultranest] [DEBUG] iteration=4983, ncalls=19232, regioncalls=761280, ndraw=40, logz=-21.24, remainder_fraction=42.2646%, Lmin=-9.84, Lmax=-7.97
05:21:12 [ultranest] [DEBUG] iteration=4984, ncalls=19242, regioncalls=761680, ndraw=40, logz=-21.24, remainder_fraction=42.1970%, Lmin=-9.84, Lmax=-7.97
05:21:44 [ultranest] [DEBUG] iteration=4985, ncalls=19247, regioncalls=761880, ndraw=40, logz=-21.24, remainder_fraction=42.1482%, Lmin=-9.83, Lmax=-7.97
05:24:00 [ultranest] [DEBUG] iteration=4986, ncalls=19268, regioncalls=762720, ndraw=40, logz=-21.24, remainder_fraction=42.0767%, Lmin=-9.83, Lmax=-7.94
05:24:12 [ultranest] [DEBUG] iteration=4987, ncalls=19270, regioncalls=762800, ndraw=40, logz=-21.24, remainder_fraction=42.0403%, Lmin=-9.83, Lmax=-7.94
05:25:17 [ultranest] [DEBUG] iteration=4988, ncalls=19280, regioncalls=763200, ndraw=40, logz=-21.24, remainder_fraction=42.1222%, Lmin=-9.83, Lmax=-7.94
05:26:49 [ultranest] [DEBUG] iteration=4989, ncalls=19294, regioncalls=763760, ndraw=40, logz=-21.24, remainder_fraction=42.0502%, Lmin=-9.82, Lmax=-7.94
05:26:55 [ultranest] [DEBUG] iteration=4990, ncalls=19295, regioncalls=763800, ndraw=40, logz=-21.24, remainder_fraction=42.0044%, Lmin=-9.82, Lmax=-7.94
05:27:35 [ultranest] [DEBUG] iteration=4991, ncalls=19301, regioncalls=764040, ndraw=40, logz=-21.24, remainder_fraction=41.9295%, Lmin=-9.82, Lmax=-7.94
05:28:26 [ultranest] [DEBUG] iteration=4992, ncalls=19309, regioncalls=764360, ndraw=40, logz=-21.24, remainder_fraction=41.8674%, Lmin=-9.81, Lmax=-7.94
05:28:52 [ultranest] [DEBUG] iteration=4993, ncalls=19313, regioncalls=764520, ndraw=40, logz=-21.23, remainder_fraction=41.7927%, Lmin=-9.81, Lmax=-7.94
05:29:18 [ultranest] [DEBUG] iteration=4994, ncalls=19317, regioncalls=764680, ndraw=40, logz=-21.23, remainder_fraction=41.7397%, Lmin=-9.81, Lmax=-7.94
05:29:25 [ultranest] [DEBUG] iteration=4995, ncalls=19318, regioncalls=764720, ndraw=40, logz=-21.23, remainder_fraction=41.6815%, Lmin=-9.81, Lmax=-7.94
05:29:51 [ultranest] [DEBUG] iteration=4996, ncalls=19322, regioncalls=764880, ndraw=40, logz=-21.23, remainder_fraction=41.6146%, Lmin=-9.80, Lmax=-7.94
05:30:04 [ultranest] [DEBUG] iteration=4997, ncalls=19324, regioncalls=764960, ndraw=40, logz=-21.23, remainder_fraction=41.5797%, Lmin=-9.80, Lmax=-7.94
05:30:17 [ultranest] [DEBUG] iteration=4998, ncalls=19326, regioncalls=765040, ndraw=40, logz=-21.23, remainder_fraction=41.5093%, Lmin=-9.80, Lmax=-7.94
05:30:36 [ultranest] [DEBUG] iteration=4999, ncalls=19329, regioncalls=765160, ndraw=40, logz=-21.23, remainder_fraction=41.4326%, Lmin=-9.80, Lmax=-7.94
05:32:06 [ultranest] [DEBUG] iteration=5000, ncalls=19343, regioncalls=765720, ndraw=40, logz=-21.23, remainder_fraction=41.4177%, Lmin=-9.79, Lmax=-7.94
05:32:13 [ultranest] [DEBUG] iteration=5001, ncalls=19344, regioncalls=765760, ndraw=40, logz=-21.23, remainder_fraction=41.3703%, Lmin=-9.79, Lmax=-7.94
05:33:12 [ultranest] [DEBUG] iteration=5002, ncalls=19353, regioncalls=766120, ndraw=40, logz=-21.23, remainder_fraction=41.3324%, Lmin=-9.79, Lmax=-7.94
05:33:57 [ultranest] [DEBUG] iteration=5003, ncalls=19360, regioncalls=766400, ndraw=40, logz=-21.23, remainder_fraction=41.2662%, Lmin=-9.79, Lmax=-7.94
05:34:17 [ultranest] [DEBUG] iteration=5004, ncalls=19363, regioncalls=766520, ndraw=40, logz=-21.23, remainder_fraction=41.1861%, Lmin=-9.79, Lmax=-7.94
05:34:30 [ultranest] [DEBUG] iteration=5005, ncalls=19365, regioncalls=766600, ndraw=40, logz=-21.22, remainder_fraction=41.1120%, Lmin=-9.79, Lmax=-7.94
05:35:03 [ultranest] [DEBUG] iteration=5006, ncalls=19370, regioncalls=766800, ndraw=40, logz=-21.22, remainder_fraction=41.0760%, Lmin=-9.78, Lmax=-7.94
05:35:10 [ultranest] [DEBUG] iteration=5007, ncalls=19371, regioncalls=766840, ndraw=40, logz=-21.22, remainder_fraction=41.1504%, Lmin=-9.78, Lmax=-7.94
05:35:23 [ultranest] [DEBUG] iteration=5008, ncalls=19373, regioncalls=766920, ndraw=40, logz=-21.22, remainder_fraction=41.1888%, Lmin=-9.78, Lmax=-7.94
05:35:49 [ultranest] [DEBUG] iteration=5009, ncalls=19377, regioncalls=767080, ndraw=40, logz=-21.22, remainder_fraction=41.1125%, Lmin=-9.77, Lmax=-7.94
05:36:10 [ultranest] [DEBUG] iteration=5010, ncalls=19380, regioncalls=767200, ndraw=40, logz=-21.22, remainder_fraction=41.0624%, Lmin=-9.77, Lmax=-7.94
05:36:36 [ultranest] [DEBUG] iteration=5011, ncalls=19384, regioncalls=767360, ndraw=40, logz=-21.22, remainder_fraction=41.0016%, Lmin=-9.77, Lmax=-7.94
05:36:49 [ultranest] [DEBUG] iteration=5012, ncalls=19386, regioncalls=767440, ndraw=40, logz=-21.22, remainder_fraction=40.9445%, Lmin=-9.77, Lmax=-7.94
05:37:02 [ultranest] [DEBUG] iteration=5013, ncalls=19388, regioncalls=767520, ndraw=40, logz=-21.22, remainder_fraction=40.9327%, Lmin=-9.77, Lmax=-7.94
05:37:41 [ultranest] [DEBUG] iteration=5014, ncalls=19394, regioncalls=767760, ndraw=40, logz=-21.22, remainder_fraction=40.8677%, Lmin=-9.76, Lmax=-7.94
05:38:00 [ultranest] [DEBUG] iteration=5015, ncalls=19397, regioncalls=767880, ndraw=40, logz=-21.22, remainder_fraction=40.8177%, Lmin=-9.76, Lmax=-7.94
05:38:26 [ultranest] [DEBUG] iteration=5016, ncalls=19401, regioncalls=768040, ndraw=40, logz=-21.22, remainder_fraction=40.7476%, Lmin=-9.76, Lmax=-7.94
05:38:59 [ultranest] [DEBUG] iteration=5017, ncalls=19406, regioncalls=768240, ndraw=40, logz=-21.21, remainder_fraction=40.6724%, Lmin=-9.76, Lmax=-7.94
05:39:25 [ultranest] [DEBUG] iteration=5018, ncalls=19410, regioncalls=768400, ndraw=40, logz=-21.21, remainder_fraction=40.5931%, Lmin=-9.76, Lmax=-7.94
05:41:22 [ultranest] [DEBUG] iteration=5019, ncalls=19428, regioncalls=769120, ndraw=40, logz=-21.21, remainder_fraction=40.5220%, Lmin=-9.75, Lmax=-7.94
05:41:48 [ultranest] [DEBUG] iteration=5020, ncalls=19432, regioncalls=769280, ndraw=40, logz=-21.21, remainder_fraction=40.4600%, Lmin=-9.75, Lmax=-7.94
05:42:13 [ultranest] [DEBUG] iteration=5021, ncalls=19436, regioncalls=769440, ndraw=40, logz=-21.21, remainder_fraction=40.3951%, Lmin=-9.75, Lmax=-7.94
05:44:04 [ultranest] [DEBUG] iteration=5022, ncalls=19453, regioncalls=770120, ndraw=40, logz=-21.21, remainder_fraction=40.3170%, Lmin=-9.75, Lmax=-7.94
05:45:03 [ultranest] [DEBUG] iteration=5023, ncalls=19462, regioncalls=770480, ndraw=40, logz=-21.21, remainder_fraction=40.2723%, Lmin=-9.75, Lmax=-7.94
05:45:54 [ultranest] [DEBUG] iteration=5024, ncalls=19470, regioncalls=770800, ndraw=40, logz=-21.21, remainder_fraction=40.1926%, Lmin=-9.74, Lmax=-7.94
05:46:07 [ultranest] [DEBUG] iteration=5025, ncalls=19472, regioncalls=770880, ndraw=40, logz=-21.21, remainder_fraction=40.1318%, Lmin=-9.74, Lmax=-7.94
05:47:32 [ultranest] [DEBUG] iteration=5026, ncalls=19485, regioncalls=771400, ndraw=40, logz=-21.21, remainder_fraction=40.1117%, Lmin=-9.74, Lmax=-7.94
05:48:04 [ultranest] [DEBUG] iteration=5027, ncalls=19490, regioncalls=771600, ndraw=40, logz=-21.21, remainder_fraction=40.0469%, Lmin=-9.73, Lmax=-7.94
05:48:17 [ultranest] [DEBUG] iteration=5028, ncalls=19492, regioncalls=771680, ndraw=40, logz=-21.20, remainder_fraction=40.0096%, Lmin=-9.73, Lmax=-7.94
