09:03:13 [ultranest] [DEBUG] ReactiveNestedSampler: dims=5+0, resume=False, log_dir=calibration/fit/PCB 81/run1, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
09:03:29 [ultranest] [INFO] Sampling 400 live points from prior ...
09:52:16 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.0010, min_ess=400
09:52:16 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
09:52:16 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
09:52:25 [ultranest] [DEBUG] iteration=0, ncalls=401, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-722.93, Lmax=-7.15
15:44:04 [ultranest] [DEBUG] iteration=1158, ncalls=3176, regioncalls=111040, ndraw=40, logz=-18.46, remainder_fraction=99.9507%, Lmin=-13.76, Lmax=-5.18
15:44:58 [ultranest] [DEBUG] iteration=1159, ncalls=3183, regioncalls=111320, ndraw=40, logz=-18.45, remainder_fraction=99.9499%, Lmin=-13.75, Lmax=-5.18
15:45:06 [ultranest] [DEBUG] iteration=1160, ncalls=3184, regioncalls=111360, ndraw=40, logz=-18.43, remainder_fraction=99.9492%, Lmin=-13.74, Lmax=-5.18
15:45:15 [ultranest] [DEBUG] iteration=1161, ncalls=3185, regioncalls=111400, ndraw=40, logz=-18.42, remainder_fraction=99.9483%, Lmin=-13.74, Lmax=-5.18
15:45:36 [ultranest] [DEBUG] iteration=1162, ncalls=3188, regioncalls=111520, ndraw=40, logz=-18.40, remainder_fraction=99.9475%, Lmin=-13.73, Lmax=-5.18
15:46:07 [ultranest] [DEBUG] iteration=1163, ncalls=3192, regioncalls=111680, ndraw=40, logz=-18.39, remainder_fraction=99.9466%, Lmin=-13.72, Lmax=-5.18
15:46:38 [ultranest] [DEBUG] iteration=1164, ncalls=3196, regioncalls=111840, ndraw=40, logz=-18.37, remainder_fraction=99.9457%, Lmin=-13.69, Lmax=-5.18
15:48:11 [ultranest] [DEBUG] iteration=1165, ncalls=3208, regioncalls=112320, ndraw=40, logz=-18.36, remainder_fraction=99.9448%, Lmin=-13.69, Lmax=-5.18
15:48:50 [ultranest] [DEBUG] iteration=1166, ncalls=3213, regioncalls=112520, ndraw=40, logz=-18.35, remainder_fraction=99.9439%, Lmin=-13.67, Lmax=-5.18
15:49:13 [ultranest] [DEBUG] iteration=1167, ncalls=3216, regioncalls=112640, ndraw=40, logz=-18.33, remainder_fraction=99.9429%, Lmin=-13.65, Lmax=-5.18
15:49:36 [ultranest] [DEBUG] iteration=1168, ncalls=3219, regioncalls=112760, ndraw=40, logz=-18.32, remainder_fraction=99.9419%, Lmin=-13.65, Lmax=-5.18
15:50:00 [ultranest] [DEBUG] iteration=1169, ncalls=3222, regioncalls=112880, ndraw=40, logz=-18.30, remainder_fraction=99.9413%, Lmin=-13.63, Lmax=-5.18
15:50:22 [ultranest] [DEBUG] iteration=1170, ncalls=3225, regioncalls=113000, ndraw=40, logz=-18.29, remainder_fraction=99.9403%, Lmin=-13.60, Lmax=-5.18
15:50:31 [ultranest] [DEBUG] iteration=1171, ncalls=3226, regioncalls=113040, ndraw=40, logz=-18.27, remainder_fraction=99.9393%, Lmin=-13.57, Lmax=-5.18
15:51:10 [ultranest] [DEBUG] iteration=1172, ncalls=3231, regioncalls=113240, ndraw=40, logz=-18.26, remainder_fraction=99.9388%, Lmin=-13.50, Lmax=-5.18
15:51:18 [ultranest] [DEBUG] iteration=1173, ncalls=3232, regioncalls=113280, ndraw=40, logz=-18.24, remainder_fraction=99.9377%, Lmin=-13.50, Lmax=-5.18
15:52:06 [ultranest] [DEBUG] iteration=1174, ncalls=3238, regioncalls=113520, ndraw=40, logz=-18.23, remainder_fraction=99.9367%, Lmin=-13.48, Lmax=-5.18
15:52:14 [ultranest] [DEBUG] iteration=1175, ncalls=3239, regioncalls=113560, ndraw=40, logz=-18.21, remainder_fraction=99.9361%, Lmin=-13.47, Lmax=-5.18
15:53:01 [ultranest] [DEBUG] iteration=1176, ncalls=3245, regioncalls=113800, ndraw=40, logz=-18.20, remainder_fraction=99.9358%, Lmin=-13.44, Lmax=-5.18
15:53:49 [ultranest] [DEBUG] iteration=1177, ncalls=3251, regioncalls=114040, ndraw=40, logz=-18.18, remainder_fraction=99.9347%, Lmin=-13.43, Lmax=-5.18
15:53:57 [ultranest] [DEBUG] iteration=1178, ncalls=3252, regioncalls=114080, ndraw=40, logz=-18.17, remainder_fraction=99.9335%, Lmin=-13.43, Lmax=-5.18
15:55:06 [ultranest] [DEBUG] iteration=1179, ncalls=3261, regioncalls=114440, ndraw=40, logz=-18.15, remainder_fraction=99.9323%, Lmin=-13.42, Lmax=-5.18
15:55:45 [ultranest] [DEBUG] iteration=1180, ncalls=3266, regioncalls=114640, ndraw=40, logz=-18.14, remainder_fraction=99.9322%, Lmin=-13.39, Lmax=-5.18
15:55:53 [ultranest] [DEBUG] iteration=1181, ncalls=3267, regioncalls=114680, ndraw=40, logz=-18.12, remainder_fraction=99.9317%, Lmin=-13.38, Lmax=-5.18
15:56:55 [ultranest] [DEBUG] iteration=1182, ncalls=3275, regioncalls=115000, ndraw=40, logz=-18.11, remainder_fraction=99.9305%, Lmin=-13.38, Lmax=-5.18
15:57:03 [ultranest] [DEBUG] iteration=1183, ncalls=3276, regioncalls=115040, ndraw=40, logz=-18.09, remainder_fraction=99.9293%, Lmin=-13.38, Lmax=-5.18
15:57:19 [ultranest] [DEBUG] iteration=1184, ncalls=3278, regioncalls=115120, ndraw=40, logz=-18.08, remainder_fraction=99.9285%, Lmin=-13.35, Lmax=-5.18
15:57:26 [ultranest] [DEBUG] iteration=1185, ncalls=3279, regioncalls=115160, ndraw=40, logz=-18.06, remainder_fraction=99.9273%, Lmin=-13.35, Lmax=-5.18
15:57:58 [ultranest] [DEBUG] iteration=1186, ncalls=3283, regioncalls=115320, ndraw=40, logz=-18.05, remainder_fraction=99.9260%, Lmin=-13.35, Lmax=-5.18
15:58:36 [ultranest] [DEBUG] iteration=1187, ncalls=3288, regioncalls=115520, ndraw=40, logz=-18.04, remainder_fraction=99.9255%, Lmin=-13.33, Lmax=-5.18
15:58:45 [ultranest] [DEBUG] iteration=1188, ncalls=3289, regioncalls=115560, ndraw=40, logz=-18.02, remainder_fraction=99.9242%, Lmin=-13.25, Lmax=-5.18
15:59:33 [ultranest] [DEBUG] iteration=1189, ncalls=3295, regioncalls=115800, ndraw=40, logz=-18.01, remainder_fraction=99.9230%, Lmin=-13.24, Lmax=-5.18
15:59:56 [ultranest] [DEBUG] iteration=1190, ncalls=3298, regioncalls=115920, ndraw=40, logz=-17.99, remainder_fraction=99.9219%, Lmin=-13.24, Lmax=-5.18
16:00:49 [ultranest] [DEBUG] iteration=1191, ncalls=3305, regioncalls=116200, ndraw=40, logz=-17.98, remainder_fraction=99.9211%, Lmin=-13.23, Lmax=-5.18
16:01:05 [ultranest] [DEBUG] iteration=1192, ncalls=3307, regioncalls=116280, ndraw=40, logz=-17.96, remainder_fraction=99.9198%, Lmin=-13.22, Lmax=-5.18
16:01:13 [ultranest] [DEBUG] iteration=1193, ncalls=3308, regioncalls=116320, ndraw=40, logz=-17.95, remainder_fraction=99.9184%, Lmin=-13.21, Lmax=-5.18
16:01:28 [ultranest] [DEBUG] iteration=1194, ncalls=3310, regioncalls=116400, ndraw=40, logz=-17.93, remainder_fraction=99.9171%, Lmin=-13.21, Lmax=-5.18
16:01:42 [ultranest] [DEBUG] iteration=1195, ncalls=3312, regioncalls=116480, ndraw=40, logz=-17.92, remainder_fraction=99.9157%, Lmin=-13.20, Lmax=-5.18
16:02:25 [ultranest] [DEBUG] iteration=1196, ncalls=3318, regioncalls=116720, ndraw=40, logz=-17.91, remainder_fraction=99.9143%, Lmin=-13.17, Lmax=-5.18
16:02:41 [ultranest] [DEBUG] iteration=1197, ncalls=3320, regioncalls=116800, ndraw=40, logz=-17.89, remainder_fraction=99.9129%, Lmin=-13.13, Lmax=-5.18
16:03:12 [ultranest] [DEBUG] iteration=1198, ncalls=3324, regioncalls=116960, ndraw=40, logz=-17.88, remainder_fraction=99.9114%, Lmin=-13.13, Lmax=-5.18
16:04:06 [ultranest] [DEBUG] iteration=1199, ncalls=3331, regioncalls=117240, ndraw=40, logz=-17.86, remainder_fraction=99.9099%, Lmin=-13.12, Lmax=-5.18
16:04:14 [ultranest] [DEBUG] iteration=1200, ncalls=3332, regioncalls=117280, ndraw=40, logz=-17.85, remainder_fraction=99.9084%, Lmin=-13.12, Lmax=-5.18
16:04:36 [ultranest] [DEBUG] iteration=1201, ncalls=3335, regioncalls=117400, ndraw=40, logz=-17.83, remainder_fraction=99.9082%, Lmin=-13.11, Lmax=-5.18
16:04:52 [ultranest] [DEBUG] iteration=1202, ncalls=3337, regioncalls=117480, ndraw=40, logz=-17.82, remainder_fraction=99.9067%, Lmin=-13.10, Lmax=-5.18
16:05:00 [ultranest] [DEBUG] iteration=1203, ncalls=3338, regioncalls=117520, ndraw=40, logz=-17.81, remainder_fraction=99.9059%, Lmin=-13.09, Lmax=-5.18
16:05:15 [ultranest] [DEBUG] iteration=1204, ncalls=3340, regioncalls=117600, ndraw=40, logz=-17.79, remainder_fraction=99.9044%, Lmin=-13.07, Lmax=-5.18
16:05:55 [ultranest] [DEBUG] iteration=1205, ncalls=3345, regioncalls=117800, ndraw=40, logz=-17.78, remainder_fraction=99.9029%, Lmin=-13.07, Lmax=-5.18
16:06:19 [ultranest] [DEBUG] iteration=1206, ncalls=3348, regioncalls=117920, ndraw=40, logz=-17.77, remainder_fraction=99.9016%, Lmin=-13.05, Lmax=-5.18
16:06:27 [ultranest] [DEBUG] iteration=1207, ncalls=3349, regioncalls=117960, ndraw=40, logz=-17.75, remainder_fraction=99.9000%, Lmin=-13.05, Lmax=-5.18
16:06:35 [ultranest] [DEBUG] iteration=1208, ncalls=3350, regioncalls=118000, ndraw=40, logz=-17.74, remainder_fraction=99.8987%, Lmin=-13.04, Lmax=-5.18
16:06:51 [ultranest] [DEBUG] iteration=1209, ncalls=3352, regioncalls=118080, ndraw=40, logz=-17.73, remainder_fraction=99.8971%, Lmin=-13.03, Lmax=-5.18
16:06:59 [ultranest] [DEBUG] iteration=1210, ncalls=3353, regioncalls=118120, ndraw=40, logz=-17.71, remainder_fraction=99.8955%, Lmin=-13.00, Lmax=-5.18
16:07:22 [ultranest] [DEBUG] iteration=1211, ncalls=3356, regioncalls=118240, ndraw=40, logz=-17.70, remainder_fraction=99.8938%, Lmin=-13.00, Lmax=-5.18
16:07:37 [ultranest] [DEBUG] iteration=1212, ncalls=3358, regioncalls=118320, ndraw=40, logz=-17.69, remainder_fraction=99.8922%, Lmin=-12.98, Lmax=-5.18
16:07:53 [ultranest] [DEBUG] iteration=1213, ncalls=3360, regioncalls=118400, ndraw=40, logz=-17.67, remainder_fraction=99.8905%, Lmin=-12.96, Lmax=-5.18
16:09:00 [ultranest] [DEBUG] iteration=1214, ncalls=3369, regioncalls=118760, ndraw=40, logz=-17.66, remainder_fraction=99.8887%, Lmin=-12.96, Lmax=-5.18
16:09:31 [ultranest] [DEBUG] iteration=1215, ncalls=3373, regioncalls=118920, ndraw=40, logz=-17.65, remainder_fraction=99.8870%, Lmin=-12.95, Lmax=-5.18
16:09:43 [ultranest] [DEBUG] iteration=1216, ncalls=3375, regioncalls=119000, ndraw=40, logz=-17.63, remainder_fraction=99.8853%, Lmin=-12.94, Lmax=-5.18
16:09:59 [ultranest] [DEBUG] iteration=1217, ncalls=3377, regioncalls=119080, ndraw=40, logz=-17.62, remainder_fraction=99.8835%, Lmin=-12.93, Lmax=-5.18
16:10:07 [ultranest] [DEBUG] iteration=1218, ncalls=3378, regioncalls=119120, ndraw=40, logz=-17.61, remainder_fraction=99.8818%, Lmin=-12.93, Lmax=-5.18
16:10:24 [ultranest] [DEBUG] iteration=1219, ncalls=3380, regioncalls=119200, ndraw=40, logz=-17.60, remainder_fraction=99.8800%, Lmin=-12.91, Lmax=-5.18
16:11:02 [ultranest] [DEBUG] iteration=1220, ncalls=3385, regioncalls=119400, ndraw=40, logz=-17.58, remainder_fraction=99.8782%, Lmin=-12.90, Lmax=-5.18
16:11:16 [ultranest] [DEBUG] iteration=1221, ncalls=3387, regioncalls=119480, ndraw=40, logz=-17.57, remainder_fraction=99.8767%, Lmin=-12.89, Lmax=-5.18
16:11:31 [ultranest] [DEBUG] iteration=1222, ncalls=3389, regioncalls=119560, ndraw=40, logz=-17.56, remainder_fraction=99.8748%, Lmin=-12.87, Lmax=-5.18
16:12:11 [ultranest] [DEBUG] iteration=1223, ncalls=3394, regioncalls=119760, ndraw=40, logz=-17.54, remainder_fraction=99.8736%, Lmin=-12.87, Lmax=-5.18
16:12:57 [ultranest] [DEBUG] iteration=1224, ncalls=3400, regioncalls=120000, ndraw=40, logz=-17.53, remainder_fraction=99.8717%, Lmin=-12.86, Lmax=-5.18
16:13:05 [ultranest] [DEBUG] iteration=1225, ncalls=3401, regioncalls=120040, ndraw=40, logz=-17.52, remainder_fraction=99.8700%, Lmin=-12.85, Lmax=-5.18
16:14:00 [ultranest] [DEBUG] iteration=1226, ncalls=3408, regioncalls=120320, ndraw=40, logz=-17.51, remainder_fraction=99.8680%, Lmin=-12.83, Lmax=-5.18
16:14:14 [ultranest] [DEBUG] iteration=1227, ncalls=3410, regioncalls=120400, ndraw=40, logz=-17.49, remainder_fraction=99.8661%, Lmin=-12.83, Lmax=-5.18
16:14:30 [ultranest] [DEBUG] iteration=1228, ncalls=3412, regioncalls=120480, ndraw=40, logz=-17.48, remainder_fraction=99.8641%, Lmin=-12.82, Lmax=-5.18
16:14:38 [ultranest] [DEBUG] iteration=1229, ncalls=3413, regioncalls=120520, ndraw=40, logz=-17.47, remainder_fraction=99.8623%, Lmin=-12.81, Lmax=-5.18
16:14:47 [ultranest] [DEBUG] iteration=1230, ncalls=3414, regioncalls=120560, ndraw=40, logz=-17.46, remainder_fraction=99.8603%, Lmin=-12.79, Lmax=-5.18
16:14:56 [ultranest] [DEBUG] iteration=1231, ncalls=3415, regioncalls=120600, ndraw=40, logz=-17.45, remainder_fraction=99.8595%, Lmin=-12.79, Lmax=-5.18
16:15:18 [ultranest] [DEBUG] iteration=1232, ncalls=3418, regioncalls=120720, ndraw=40, logz=-17.43, remainder_fraction=99.8574%, Lmin=-12.77, Lmax=-5.18
16:16:31 [ultranest] [DEBUG] iteration=1233, ncalls=3427, regioncalls=121080, ndraw=40, logz=-17.42, remainder_fraction=99.8554%, Lmin=-12.77, Lmax=-5.18
16:17:23 [ultranest] [DEBUG] iteration=1234, ncalls=3434, regioncalls=121360, ndraw=40, logz=-17.41, remainder_fraction=99.8533%, Lmin=-12.77, Lmax=-5.18
16:17:45 [ultranest] [DEBUG] iteration=1235, ncalls=3437, regioncalls=121480, ndraw=40, logz=-17.40, remainder_fraction=99.8514%, Lmin=-12.73, Lmax=-5.18
16:18:01 [ultranest] [DEBUG] iteration=1236, ncalls=3439, regioncalls=121560, ndraw=40, logz=-17.39, remainder_fraction=99.8492%, Lmin=-12.71, Lmax=-5.18
16:18:10 [ultranest] [DEBUG] iteration=1237, ncalls=3440, regioncalls=121600, ndraw=40, logz=-17.37, remainder_fraction=99.8470%, Lmin=-12.71, Lmax=-5.18
16:18:25 [ultranest] [DEBUG] iteration=1238, ncalls=3442, regioncalls=121680, ndraw=40, logz=-17.36, remainder_fraction=99.8456%, Lmin=-12.70, Lmax=-5.18
16:18:33 [ultranest] [DEBUG] iteration=1239, ncalls=3443, regioncalls=121720, ndraw=40, logz=-17.35, remainder_fraction=99.8434%, Lmin=-12.70, Lmax=-5.18
16:18:56 [ultranest] [DEBUG] iteration=1240, ncalls=3446, regioncalls=121840, ndraw=40, logz=-17.34, remainder_fraction=99.8411%, Lmin=-12.68, Lmax=-5.18
16:19:04 [ultranest] [DEBUG] iteration=1241, ncalls=3447, regioncalls=121880, ndraw=40, logz=-17.33, remainder_fraction=99.8389%, Lmin=-12.67, Lmax=-5.18
16:19:30 [ultranest] [DEBUG] iteration=1242, ncalls=3450, regioncalls=122000, ndraw=40, logz=-17.31, remainder_fraction=99.8366%, Lmin=-12.67, Lmax=-5.18
16:20:33 [ultranest] [DEBUG] iteration=1243, ncalls=3458, regioncalls=122320, ndraw=40, logz=-17.30, remainder_fraction=99.8346%, Lmin=-12.64, Lmax=-5.18
16:20:50 [ultranest] [DEBUG] iteration=1244, ncalls=3460, regioncalls=122400, ndraw=40, logz=-17.29, remainder_fraction=99.8333%, Lmin=-12.64, Lmax=-5.18
16:21:06 [ultranest] [DEBUG] iteration=1245, ncalls=3462, regioncalls=122480, ndraw=40, logz=-17.28, remainder_fraction=99.8309%, Lmin=-12.61, Lmax=-5.18
16:21:14 [ultranest] [DEBUG] iteration=1246, ncalls=3463, regioncalls=122520, ndraw=40, logz=-17.27, remainder_fraction=99.8294%, Lmin=-12.59, Lmax=-5.18
16:21:37 [ultranest] [DEBUG] iteration=1247, ncalls=3466, regioncalls=122640, ndraw=40, logz=-17.26, remainder_fraction=99.8272%, Lmin=-12.59, Lmax=-5.18
16:21:53 [ultranest] [DEBUG] iteration=1248, ncalls=3468, regioncalls=122720, ndraw=40, logz=-17.24, remainder_fraction=99.8256%, Lmin=-12.58, Lmax=-5.18
16:22:08 [ultranest] [DEBUG] iteration=1249, ncalls=3470, regioncalls=122800, ndraw=40, logz=-17.23, remainder_fraction=99.8232%, Lmin=-12.55, Lmax=-5.18
16:22:16 [ultranest] [DEBUG] iteration=1250, ncalls=3471, regioncalls=122840, ndraw=40, logz=-17.22, remainder_fraction=99.8206%, Lmin=-12.50, Lmax=-5.18
16:22:24 [ultranest] [DEBUG] iteration=1251, ncalls=3472, regioncalls=122880, ndraw=40, logz=-17.21, remainder_fraction=99.8180%, Lmin=-12.49, Lmax=-5.18
16:23:29 [ultranest] [DEBUG] iteration=1252, ncalls=3480, regioncalls=123200, ndraw=40, logz=-17.20, remainder_fraction=99.8154%, Lmin=-12.48, Lmax=-5.18
16:23:37 [ultranest] [DEBUG] iteration=1253, ncalls=3481, regioncalls=123240, ndraw=40, logz=-17.18, remainder_fraction=99.8127%, Lmin=-12.48, Lmax=-5.18
16:24:08 [ultranest] [DEBUG] iteration=1254, ncalls=3485, regioncalls=123400, ndraw=40, logz=-17.17, remainder_fraction=99.8102%, Lmin=-12.44, Lmax=-5.18
16:25:11 [ultranest] [DEBUG] iteration=1255, ncalls=3493, regioncalls=123720, ndraw=40, logz=-17.16, remainder_fraction=99.8083%, Lmin=-12.42, Lmax=-5.18
16:25:35 [ultranest] [DEBUG] iteration=1256, ncalls=3496, regioncalls=123840, ndraw=40, logz=-17.15, remainder_fraction=99.8081%, Lmin=-12.39, Lmax=-5.18
16:26:00 [ultranest] [DEBUG] iteration=1257, ncalls=3499, regioncalls=123960, ndraw=40, logz=-17.14, remainder_fraction=99.8055%, Lmin=-12.38, Lmax=-5.18
16:26:41 [ultranest] [DEBUG] iteration=1258, ncalls=3504, regioncalls=124160, ndraw=40, logz=-17.12, remainder_fraction=99.8034%, Lmin=-12.38, Lmax=-5.18
16:27:04 [ultranest] [DEBUG] iteration=1259, ncalls=3507, regioncalls=124280, ndraw=40, logz=-17.11, remainder_fraction=99.8006%, Lmin=-12.35, Lmax=-5.18
16:27:04 [ultranest] [DEBUG] clustering found some stray points [need_accept=False] (array([1, 2]), array([399,   1]))
16:27:36 [ultranest] [DEBUG] iteration=1260, ncalls=3511, regioncalls=124440, ndraw=40, logz=-17.10, remainder_fraction=99.7976%, Lmin=-12.35, Lmax=-5.18
16:28:01 [ultranest] [DEBUG] iteration=1261, ncalls=3514, regioncalls=124560, ndraw=40, logz=-17.09, remainder_fraction=99.7947%, Lmin=-12.32, Lmax=-5.18
16:28:34 [ultranest] [DEBUG] iteration=1262, ncalls=3518, regioncalls=124720, ndraw=40, logz=-17.07, remainder_fraction=99.7954%, Lmin=-12.32, Lmax=-5.18
16:28:42 [ultranest] [DEBUG] iteration=1263, ncalls=3519, regioncalls=124760, ndraw=40, logz=-17.06, remainder_fraction=99.7925%, Lmin=-12.31, Lmax=-5.18
16:28:58 [ultranest] [DEBUG] iteration=1264, ncalls=3521, regioncalls=124840, ndraw=40, logz=-17.05, remainder_fraction=99.7901%, Lmin=-12.31, Lmax=-5.18
16:29:20 [ultranest] [DEBUG] iteration=1265, ncalls=3524, regioncalls=124960, ndraw=40, logz=-17.04, remainder_fraction=99.7891%, Lmin=-12.30, Lmax=-5.18
16:29:36 [ultranest] [DEBUG] iteration=1266, ncalls=3526, regioncalls=125040, ndraw=40, logz=-17.02, remainder_fraction=99.7860%, Lmin=-12.28, Lmax=-5.18
16:29:59 [ultranest] [DEBUG] iteration=1267, ncalls=3529, regioncalls=125160, ndraw=40, logz=-17.01, remainder_fraction=99.7830%, Lmin=-12.27, Lmax=-5.18
16:30:14 [ultranest] [DEBUG] iteration=1268, ncalls=3531, regioncalls=125240, ndraw=40, logz=-17.00, remainder_fraction=99.7798%, Lmin=-12.26, Lmax=-5.18
16:30:46 [ultranest] [DEBUG] iteration=1269, ncalls=3535, regioncalls=125400, ndraw=40, logz=-16.99, remainder_fraction=99.7766%, Lmin=-12.25, Lmax=-5.18
16:30:54 [ultranest] [DEBUG] iteration=1270, ncalls=3536, regioncalls=125440, ndraw=40, logz=-16.98, remainder_fraction=99.7734%, Lmin=-12.24, Lmax=-5.18
16:31:02 [ultranest] [DEBUG] iteration=1271, ncalls=3537, regioncalls=125480, ndraw=40, logz=-16.97, remainder_fraction=99.7702%, Lmin=-12.23, Lmax=-5.18
16:31:18 [ultranest] [DEBUG] iteration=1272, ncalls=3539, regioncalls=125560, ndraw=40, logz=-16.95, remainder_fraction=99.7670%, Lmin=-12.23, Lmax=-5.18
16:31:26 [ultranest] [DEBUG] iteration=1273, ncalls=3540, regioncalls=125600, ndraw=40, logz=-16.94, remainder_fraction=99.7637%, Lmin=-12.23, Lmax=-5.18
16:31:35 [ultranest] [DEBUG] iteration=1274, ncalls=3541, regioncalls=125640, ndraw=40, logz=-16.93, remainder_fraction=99.7604%, Lmin=-12.22, Lmax=-5.18
16:31:50 [ultranest] [DEBUG] iteration=1275, ncalls=3543, regioncalls=125720, ndraw=40, logz=-16.92, remainder_fraction=99.7570%, Lmin=-12.22, Lmax=-5.18
16:31:59 [ultranest] [DEBUG] iteration=1276, ncalls=3544, regioncalls=125760, ndraw=40, logz=-16.91, remainder_fraction=99.7537%, Lmin=-12.21, Lmax=-5.18
16:32:22 [ultranest] [DEBUG] iteration=1277, ncalls=3547, regioncalls=125880, ndraw=40, logz=-16.90, remainder_fraction=99.7504%, Lmin=-12.21, Lmax=-5.18
16:32:38 [ultranest] [DEBUG] iteration=1278, ncalls=3549, regioncalls=125960, ndraw=40, logz=-16.89, remainder_fraction=99.7472%, Lmin=-12.20, Lmax=-5.18
16:32:46 [ultranest] [DEBUG] iteration=1279, ncalls=3550, regioncalls=126000, ndraw=40, logz=-16.87, remainder_fraction=99.7438%, Lmin=-12.18, Lmax=-5.18
16:33:10 [ultranest] [DEBUG] iteration=1280, ncalls=3553, regioncalls=126120, ndraw=40, logz=-16.86, remainder_fraction=99.7403%, Lmin=-12.15, Lmax=-5.18
16:33:19 [ultranest] [DEBUG] iteration=1281, ncalls=3554, regioncalls=126160, ndraw=40, logz=-16.85, remainder_fraction=99.7367%, Lmin=-12.14, Lmax=-5.18
16:33:27 [ultranest] [DEBUG] iteration=1282, ncalls=3555, regioncalls=126200, ndraw=40, logz=-16.84, remainder_fraction=99.7331%, Lmin=-12.13, Lmax=-5.18
16:33:35 [ultranest] [DEBUG] iteration=1283, ncalls=3556, regioncalls=126240, ndraw=40, logz=-16.83, remainder_fraction=99.7298%, Lmin=-12.11, Lmax=-5.18
16:33:42 [ultranest] [DEBUG] iteration=1284, ncalls=3557, regioncalls=126280, ndraw=40, logz=-16.82, remainder_fraction=99.7261%, Lmin=-12.09, Lmax=-5.18
16:34:45 [ultranest] [DEBUG] iteration=1285, ncalls=3565, regioncalls=126600, ndraw=40, logz=-16.81, remainder_fraction=99.7227%, Lmin=-12.08, Lmax=-5.18
16:34:54 [ultranest] [DEBUG] iteration=1286, ncalls=3566, regioncalls=126640, ndraw=40, logz=-16.80, remainder_fraction=99.7195%, Lmin=-12.08, Lmax=-5.18
16:35:25 [ultranest] [DEBUG] iteration=1287, ncalls=3570, regioncalls=126800, ndraw=40, logz=-16.78, remainder_fraction=99.7164%, Lmin=-12.04, Lmax=-5.18
16:35:33 [ultranest] [DEBUG] iteration=1288, ncalls=3571, regioncalls=126840, ndraw=40, logz=-16.77, remainder_fraction=99.7138%, Lmin=-12.04, Lmax=-5.18
16:35:41 [ultranest] [DEBUG] iteration=1289, ncalls=3572, regioncalls=126880, ndraw=40, logz=-16.76, remainder_fraction=99.7100%, Lmin=-12.00, Lmax=-5.18
16:35:49 [ultranest] [DEBUG] iteration=1290, ncalls=3573, regioncalls=126920, ndraw=40, logz=-16.75, remainder_fraction=99.7062%, Lmin=-12.00, Lmax=-5.18
16:37:21 [ultranest] [DEBUG] iteration=1291, ncalls=3585, regioncalls=127400, ndraw=40, logz=-16.74, remainder_fraction=99.7027%, Lmin=-11.99, Lmax=-5.18
16:38:00 [ultranest] [DEBUG] iteration=1292, ncalls=3590, regioncalls=127600, ndraw=40, logz=-16.73, remainder_fraction=99.6996%, Lmin=-11.99, Lmax=-5.18
16:38:10 [ultranest] [DEBUG] iteration=1293, ncalls=3591, regioncalls=127640, ndraw=40, logz=-16.72, remainder_fraction=99.6974%, Lmin=-11.98, Lmax=-5.18
16:38:18 [ultranest] [DEBUG] iteration=1294, ncalls=3592, regioncalls=127680, ndraw=40, logz=-16.71, remainder_fraction=99.6946%, Lmin=-11.98, Lmax=-5.18
16:38:26 [ultranest] [DEBUG] iteration=1295, ncalls=3593, regioncalls=127720, ndraw=40, logz=-16.69, remainder_fraction=99.6905%, Lmin=-11.97, Lmax=-5.18
16:38:42 [ultranest] [DEBUG] iteration=1296, ncalls=3595, regioncalls=127800, ndraw=40, logz=-16.68, remainder_fraction=99.6863%, Lmin=-11.94, Lmax=-5.18
16:39:52 [ultranest] [DEBUG] iteration=1297, ncalls=3604, regioncalls=128160, ndraw=40, logz=-16.67, remainder_fraction=99.6821%, Lmin=-11.93, Lmax=-5.18
16:40:00 [ultranest] [DEBUG] iteration=1298, ncalls=3605, regioncalls=128200, ndraw=40, logz=-16.66, remainder_fraction=99.6780%, Lmin=-11.93, Lmax=-5.18
16:40:08 [ultranest] [DEBUG] iteration=1299, ncalls=3606, regioncalls=128240, ndraw=40, logz=-16.65, remainder_fraction=99.6738%, Lmin=-11.92, Lmax=-5.18
16:40:24 [ultranest] [DEBUG] iteration=1300, ncalls=3608, regioncalls=128320, ndraw=40, logz=-16.64, remainder_fraction=99.6741%, Lmin=-11.91, Lmax=-5.18
16:40:32 [ultranest] [DEBUG] iteration=1301, ncalls=3609, regioncalls=128360, ndraw=40, logz=-16.63, remainder_fraction=99.6714%, Lmin=-11.91, Lmax=-5.18
16:40:55 [ultranest] [DEBUG] iteration=1302, ncalls=3612, regioncalls=128480, ndraw=40, logz=-16.62, remainder_fraction=99.6670%, Lmin=-11.90, Lmax=-5.18
16:41:12 [ultranest] [DEBUG] iteration=1303, ncalls=3614, regioncalls=128560, ndraw=40, logz=-16.61, remainder_fraction=99.6626%, Lmin=-11.89, Lmax=-5.18
16:41:20 [ultranest] [DEBUG] iteration=1304, ncalls=3615, regioncalls=128600, ndraw=40, logz=-16.60, remainder_fraction=99.6593%, Lmin=-11.87, Lmax=-5.18
