10:00:11 [ultranest] [DEBUG] ReactiveNestedSampler: dims=5+0, resume=False, log_dir=calibration/fit/PCB 126/run1, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
10:00:30 [ultranest] [INFO] Sampling 400 live points from prior ...
10:55:20 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.0010, min_ess=400
10:55:20 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
10:55:20 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
10:55:27 [ultranest] [DEBUG] iteration=0, ncalls=401, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-1595.75, Lmax=-25.35
19:04:58 [ultranest] [DEBUG] iteration=1616, ncalls=3940, regioncalls=142120, ndraw=40, logz=-38.86, remainder_fraction=100.0000%, Lmin=-32.79, Lmax=-10.36
19:05:14 [ultranest] [DEBUG] iteration=1617, ncalls=3942, regioncalls=142200, ndraw=40, logz=-38.84, remainder_fraction=100.0000%, Lmin=-32.77, Lmax=-10.36
19:05:31 [ultranest] [DEBUG] iteration=1618, ncalls=3944, regioncalls=142280, ndraw=40, logz=-38.82, remainder_fraction=100.0000%, Lmin=-32.77, Lmax=-10.36
19:05:55 [ultranest] [DEBUG] iteration=1619, ncalls=3947, regioncalls=142400, ndraw=40, logz=-38.80, remainder_fraction=100.0000%, Lmin=-32.75, Lmax=-10.36
19:06:20 [ultranest] [DEBUG] iteration=1620, ncalls=3950, regioncalls=142520, ndraw=40, logz=-38.79, remainder_fraction=100.0000%, Lmin=-32.73, Lmax=-10.36
19:06:35 [ultranest] [DEBUG] iteration=1621, ncalls=3952, regioncalls=142600, ndraw=40, logz=-38.77, remainder_fraction=100.0000%, Lmin=-32.70, Lmax=-10.36
19:07:00 [ultranest] [DEBUG] iteration=1622, ncalls=3955, regioncalls=142720, ndraw=40, logz=-38.75, remainder_fraction=100.0000%, Lmin=-32.70, Lmax=-10.36
19:08:39 [ultranest] [DEBUG] iteration=1623, ncalls=3967, regioncalls=143200, ndraw=40, logz=-38.73, remainder_fraction=100.0000%, Lmin=-32.68, Lmax=-10.36
19:09:38 [ultranest] [DEBUG] iteration=1624, ncalls=3974, regioncalls=143480, ndraw=40, logz=-38.71, remainder_fraction=100.0000%, Lmin=-32.68, Lmax=-10.36
19:10:44 [ultranest] [DEBUG] iteration=1625, ncalls=3982, regioncalls=143800, ndraw=40, logz=-38.70, remainder_fraction=100.0000%, Lmin=-32.59, Lmax=-10.36
19:11:16 [ultranest] [DEBUG] iteration=1626, ncalls=3986, regioncalls=143960, ndraw=40, logz=-38.68, remainder_fraction=100.0000%, Lmin=-32.58, Lmax=-10.36
19:11:24 [ultranest] [DEBUG] iteration=1627, ncalls=3987, regioncalls=144000, ndraw=40, logz=-38.66, remainder_fraction=100.0000%, Lmin=-32.58, Lmax=-10.36
19:12:14 [ultranest] [DEBUG] iteration=1628, ncalls=3993, regioncalls=144240, ndraw=40, logz=-38.64, remainder_fraction=100.0000%, Lmin=-32.50, Lmax=-10.36
19:12:23 [ultranest] [DEBUG] iteration=1629, ncalls=3994, regioncalls=144280, ndraw=40, logz=-38.62, remainder_fraction=100.0000%, Lmin=-32.48, Lmax=-10.36
19:13:27 [ultranest] [DEBUG] iteration=1630, ncalls=4002, regioncalls=144600, ndraw=40, logz=-38.60, remainder_fraction=100.0000%, Lmin=-32.48, Lmax=-10.36
19:13:50 [ultranest] [DEBUG] iteration=1631, ncalls=4005, regioncalls=144720, ndraw=40, logz=-38.58, remainder_fraction=100.0000%, Lmin=-32.46, Lmax=-10.36
19:13:59 [ultranest] [DEBUG] iteration=1632, ncalls=4006, regioncalls=144760, ndraw=40, logz=-38.56, remainder_fraction=100.0000%, Lmin=-32.46, Lmax=-10.36
19:14:16 [ultranest] [DEBUG] iteration=1633, ncalls=4008, regioncalls=144840, ndraw=40, logz=-38.54, remainder_fraction=100.0000%, Lmin=-32.39, Lmax=-10.36
19:14:41 [ultranest] [DEBUG] iteration=1634, ncalls=4011, regioncalls=144960, ndraw=40, logz=-38.52, remainder_fraction=100.0000%, Lmin=-32.38, Lmax=-10.36
19:15:15 [ultranest] [DEBUG] iteration=1635, ncalls=4015, regioncalls=145120, ndraw=40, logz=-38.50, remainder_fraction=100.0000%, Lmin=-32.37, Lmax=-10.36
19:15:48 [ultranest] [DEBUG] iteration=1636, ncalls=4019, regioncalls=145280, ndraw=40, logz=-38.48, remainder_fraction=100.0000%, Lmin=-32.34, Lmax=-10.36
19:16:05 [ultranest] [DEBUG] iteration=1637, ncalls=4021, regioncalls=145360, ndraw=40, logz=-38.47, remainder_fraction=100.0000%, Lmin=-32.33, Lmax=-10.36
19:16:14 [ultranest] [DEBUG] iteration=1638, ncalls=4022, regioncalls=145400, ndraw=40, logz=-38.45, remainder_fraction=100.0000%, Lmin=-32.33, Lmax=-10.36
19:16:55 [ultranest] [DEBUG] iteration=1639, ncalls=4027, regioncalls=145600, ndraw=40, logz=-38.43, remainder_fraction=100.0000%, Lmin=-32.33, Lmax=-10.36
19:17:11 [ultranest] [DEBUG] iteration=1640, ncalls=4029, regioncalls=145680, ndraw=40, logz=-38.41, remainder_fraction=100.0000%, Lmin=-32.31, Lmax=-10.36
19:18:48 [ultranest] [DEBUG] iteration=1641, ncalls=4041, regioncalls=146160, ndraw=40, logz=-38.39, remainder_fraction=100.0000%, Lmin=-32.31, Lmax=-10.36
19:19:56 [ultranest] [DEBUG] iteration=1642, ncalls=4050, regioncalls=146520, ndraw=40, logz=-38.37, remainder_fraction=100.0000%, Lmin=-32.28, Lmax=-10.36
19:20:37 [ultranest] [DEBUG] iteration=1643, ncalls=4055, regioncalls=146720, ndraw=40, logz=-38.36, remainder_fraction=100.0000%, Lmin=-32.28, Lmax=-9.54
19:20:53 [ultranest] [DEBUG] iteration=1644, ncalls=4057, regioncalls=146800, ndraw=40, logz=-38.34, remainder_fraction=100.0000%, Lmin=-32.26, Lmax=-9.54
19:21:02 [ultranest] [DEBUG] iteration=1645, ncalls=4058, regioncalls=146840, ndraw=40, logz=-38.32, remainder_fraction=100.0000%, Lmin=-32.23, Lmax=-9.54
19:21:25 [ultranest] [DEBUG] iteration=1646, ncalls=4061, regioncalls=146960, ndraw=40, logz=-38.30, remainder_fraction=100.0000%, Lmin=-32.18, Lmax=-9.54
19:21:33 [ultranest] [DEBUG] iteration=1647, ncalls=4062, regioncalls=147000, ndraw=40, logz=-38.28, remainder_fraction=100.0000%, Lmin=-32.15, Lmax=-9.54
19:21:50 [ultranest] [DEBUG] iteration=1648, ncalls=4064, regioncalls=147080, ndraw=40, logz=-38.27, remainder_fraction=100.0000%, Lmin=-32.15, Lmax=-9.54
19:22:55 [ultranest] [DEBUG] iteration=1649, ncalls=4072, regioncalls=147400, ndraw=40, logz=-38.25, remainder_fraction=100.0000%, Lmin=-32.08, Lmax=-9.54
19:23:37 [ultranest] [DEBUG] iteration=1650, ncalls=4077, regioncalls=147600, ndraw=40, logz=-38.23, remainder_fraction=100.0000%, Lmin=-32.06, Lmax=-9.54
19:24:09 [ultranest] [DEBUG] iteration=1651, ncalls=4081, regioncalls=147760, ndraw=40, logz=-38.21, remainder_fraction=100.0000%, Lmin=-32.05, Lmax=-9.54
19:24:24 [ultranest] [DEBUG] iteration=1652, ncalls=4083, regioncalls=147840, ndraw=40, logz=-38.19, remainder_fraction=100.0000%, Lmin=-32.02, Lmax=-9.54
19:24:32 [ultranest] [DEBUG] iteration=1653, ncalls=4084, regioncalls=147880, ndraw=40, logz=-38.17, remainder_fraction=100.0000%, Lmin=-32.01, Lmax=-9.54
19:25:11 [ultranest] [DEBUG] iteration=1654, ncalls=4089, regioncalls=148080, ndraw=40, logz=-38.15, remainder_fraction=100.0000%, Lmin=-31.93, Lmax=-9.54
19:25:27 [ultranest] [DEBUG] iteration=1655, ncalls=4091, regioncalls=148160, ndraw=40, logz=-38.13, remainder_fraction=100.0000%, Lmin=-31.93, Lmax=-9.54
19:25:35 [ultranest] [DEBUG] iteration=1656, ncalls=4092, regioncalls=148200, ndraw=40, logz=-38.11, remainder_fraction=100.0000%, Lmin=-31.90, Lmax=-9.54
19:26:25 [ultranest] [DEBUG] iteration=1657, ncalls=4098, regioncalls=148440, ndraw=40, logz=-38.09, remainder_fraction=100.0000%, Lmin=-31.86, Lmax=-9.54
19:26:33 [ultranest] [DEBUG] iteration=1658, ncalls=4099, regioncalls=148480, ndraw=40, logz=-38.07, remainder_fraction=100.0000%, Lmin=-31.86, Lmax=-9.54
19:26:49 [ultranest] [DEBUG] iteration=1659, ncalls=4101, regioncalls=148560, ndraw=40, logz=-38.05, remainder_fraction=100.0000%, Lmin=-31.86, Lmax=-9.54
19:27:22 [ultranest] [DEBUG] iteration=1660, ncalls=4105, regioncalls=148720, ndraw=40, logz=-38.03, remainder_fraction=100.0000%, Lmin=-31.84, Lmax=-9.54
19:27:38 [ultranest] [DEBUG] iteration=1661, ncalls=4107, regioncalls=148800, ndraw=40, logz=-38.02, remainder_fraction=100.0000%, Lmin=-31.84, Lmax=-9.54
19:28:04 [ultranest] [DEBUG] iteration=1662, ncalls=4110, regioncalls=148920, ndraw=40, logz=-38.00, remainder_fraction=100.0000%, Lmin=-31.77, Lmax=-9.54
19:28:12 [ultranest] [DEBUG] iteration=1663, ncalls=4111, regioncalls=148960, ndraw=40, logz=-37.98, remainder_fraction=100.0000%, Lmin=-31.77, Lmax=-9.54
19:29:20 [ultranest] [DEBUG] iteration=1664, ncalls=4119, regioncalls=149280, ndraw=40, logz=-37.96, remainder_fraction=100.0000%, Lmin=-31.77, Lmax=-9.54
19:30:42 [ultranest] [DEBUG] iteration=1665, ncalls=4129, regioncalls=149680, ndraw=40, logz=-37.94, remainder_fraction=100.0000%, Lmin=-31.73, Lmax=-9.54
19:32:44 [ultranest] [DEBUG] iteration=1666, ncalls=4144, regioncalls=150280, ndraw=40, logz=-37.92, remainder_fraction=100.0000%, Lmin=-31.69, Lmax=-9.54
19:33:00 [ultranest] [DEBUG] iteration=1667, ncalls=4146, regioncalls=150360, ndraw=40, logz=-37.90, remainder_fraction=100.0000%, Lmin=-31.68, Lmax=-9.54
19:33:33 [ultranest] [DEBUG] iteration=1668, ncalls=4150, regioncalls=150520, ndraw=40, logz=-37.88, remainder_fraction=100.0000%, Lmin=-31.66, Lmax=-9.54
19:34:14 [ultranest] [DEBUG] iteration=1669, ncalls=4155, regioncalls=150720, ndraw=40, logz=-37.86, remainder_fraction=100.0000%, Lmin=-31.63, Lmax=-9.54
19:34:31 [ultranest] [DEBUG] iteration=1670, ncalls=4157, regioncalls=150800, ndraw=40, logz=-37.84, remainder_fraction=100.0000%, Lmin=-31.62, Lmax=-9.54
19:34:40 [ultranest] [DEBUG] iteration=1671, ncalls=4158, regioncalls=150840, ndraw=40, logz=-37.82, remainder_fraction=100.0000%, Lmin=-31.62, Lmax=-9.54
19:35:05 [ultranest] [DEBUG] iteration=1672, ncalls=4161, regioncalls=150960, ndraw=40, logz=-37.80, remainder_fraction=100.0000%, Lmin=-31.61, Lmax=-9.54
19:35:15 [ultranest] [DEBUG] iteration=1673, ncalls=4162, regioncalls=151000, ndraw=40, logz=-37.79, remainder_fraction=100.0000%, Lmin=-31.61, Lmax=-9.54
19:35:23 [ultranest] [DEBUG] iteration=1674, ncalls=4163, regioncalls=151040, ndraw=40, logz=-37.77, remainder_fraction=100.0000%, Lmin=-31.60, Lmax=-9.54
19:35:39 [ultranest] [DEBUG] iteration=1675, ncalls=4165, regioncalls=151120, ndraw=40, logz=-37.75, remainder_fraction=100.0000%, Lmin=-31.57, Lmax=-9.54
19:36:30 [ultranest] [DEBUG] iteration=1676, ncalls=4171, regioncalls=151360, ndraw=40, logz=-37.73, remainder_fraction=100.0000%, Lmin=-31.57, Lmax=-9.54
19:36:54 [ultranest] [DEBUG] iteration=1677, ncalls=4174, regioncalls=151480, ndraw=40, logz=-37.71, remainder_fraction=100.0000%, Lmin=-31.56, Lmax=-9.54
19:37:10 [ultranest] [DEBUG] iteration=1678, ncalls=4176, regioncalls=151560, ndraw=40, logz=-37.70, remainder_fraction=100.0000%, Lmin=-31.52, Lmax=-9.54
19:37:18 [ultranest] [DEBUG] iteration=1679, ncalls=4177, regioncalls=151600, ndraw=40, logz=-37.68, remainder_fraction=100.0000%, Lmin=-31.52, Lmax=-9.54
19:37:26 [ultranest] [DEBUG] iteration=1680, ncalls=4178, regioncalls=151640, ndraw=40, logz=-37.66, remainder_fraction=100.0000%, Lmin=-31.50, Lmax=-9.54
19:37:58 [ultranest] [DEBUG] iteration=1681, ncalls=4182, regioncalls=151800, ndraw=40, logz=-37.64, remainder_fraction=100.0000%, Lmin=-31.50, Lmax=-9.54
19:38:07 [ultranest] [DEBUG] iteration=1682, ncalls=4183, regioncalls=151840, ndraw=40, logz=-37.63, remainder_fraction=100.0000%, Lmin=-31.49, Lmax=-9.54
19:39:52 [ultranest] [DEBUG] iteration=1683, ncalls=4196, regioncalls=152360, ndraw=40, logz=-37.61, remainder_fraction=100.0000%, Lmin=-31.49, Lmax=-9.54
19:40:09 [ultranest] [DEBUG] iteration=1684, ncalls=4198, regioncalls=152440, ndraw=40, logz=-37.59, remainder_fraction=100.0000%, Lmin=-31.47, Lmax=-9.54
19:40:33 [ultranest] [DEBUG] iteration=1685, ncalls=4201, regioncalls=152560, ndraw=40, logz=-37.58, remainder_fraction=100.0000%, Lmin=-31.46, Lmax=-9.54
19:40:50 [ultranest] [DEBUG] iteration=1686, ncalls=4203, regioncalls=152640, ndraw=40, logz=-37.56, remainder_fraction=100.0000%, Lmin=-31.44, Lmax=-9.54
19:40:58 [ultranest] [DEBUG] iteration=1687, ncalls=4204, regioncalls=152680, ndraw=40, logz=-37.54, remainder_fraction=100.0000%, Lmin=-31.44, Lmax=-9.54
19:41:16 [ultranest] [DEBUG] iteration=1688, ncalls=4206, regioncalls=152760, ndraw=40, logz=-37.53, remainder_fraction=100.0000%, Lmin=-31.44, Lmax=-9.54
19:41:34 [ultranest] [DEBUG] iteration=1689, ncalls=4208, regioncalls=152840, ndraw=40, logz=-37.51, remainder_fraction=100.0000%, Lmin=-31.43, Lmax=-9.54
19:41:43 [ultranest] [DEBUG] iteration=1690, ncalls=4209, regioncalls=152880, ndraw=40, logz=-37.49, remainder_fraction=100.0000%, Lmin=-31.42, Lmax=-9.54
19:42:41 [ultranest] [DEBUG] iteration=1691, ncalls=4216, regioncalls=153160, ndraw=40, logz=-37.48, remainder_fraction=100.0000%, Lmin=-31.42, Lmax=-9.54
19:43:31 [ultranest] [DEBUG] iteration=1692, ncalls=4222, regioncalls=153400, ndraw=40, logz=-37.46, remainder_fraction=100.0000%, Lmin=-31.35, Lmax=-9.54
19:43:38 [ultranest] [DEBUG] iteration=1693, ncalls=4223, regioncalls=153440, ndraw=40, logz=-37.45, remainder_fraction=100.0000%, Lmin=-31.32, Lmax=-9.54
19:43:47 [ultranest] [DEBUG] iteration=1694, ncalls=4224, regioncalls=153480, ndraw=40, logz=-37.43, remainder_fraction=100.0000%, Lmin=-31.32, Lmax=-9.54
19:45:28 [ultranest] [DEBUG] iteration=1695, ncalls=4236, regioncalls=154000, ndraw=40, logz=-37.41, remainder_fraction=100.0000%, Lmin=-31.28, Lmax=-9.54
19:45:54 [ultranest] [DEBUG] iteration=1696, ncalls=4239, regioncalls=154160, ndraw=40, logz=-37.40, remainder_fraction=100.0000%, Lmin=-31.26, Lmax=-9.54
19:46:19 [ultranest] [DEBUG] iteration=1697, ncalls=4242, regioncalls=154280, ndraw=40, logz=-37.38, remainder_fraction=100.0000%, Lmin=-31.26, Lmax=-9.54
19:46:27 [ultranest] [DEBUG] iteration=1698, ncalls=4243, regioncalls=154320, ndraw=40, logz=-37.36, remainder_fraction=100.0000%, Lmin=-31.25, Lmax=-9.54
19:47:16 [ultranest] [DEBUG] iteration=1699, ncalls=4249, regioncalls=154560, ndraw=40, logz=-37.35, remainder_fraction=100.0000%, Lmin=-31.24, Lmax=-9.54
19:47:25 [ultranest] [DEBUG] iteration=1700, ncalls=4250, regioncalls=154600, ndraw=40, logz=-37.33, remainder_fraction=100.0000%, Lmin=-31.22, Lmax=-9.54
19:47:57 [ultranest] [DEBUG] iteration=1701, ncalls=4254, regioncalls=154760, ndraw=40, logz=-37.32, remainder_fraction=100.0000%, Lmin=-31.13, Lmax=-9.54
19:48:21 [ultranest] [DEBUG] iteration=1702, ncalls=4257, regioncalls=154880, ndraw=40, logz=-37.30, remainder_fraction=100.0000%, Lmin=-31.12, Lmax=-9.54
19:49:17 [ultranest] [DEBUG] iteration=1703, ncalls=4264, regioncalls=155160, ndraw=40, logz=-37.28, remainder_fraction=100.0000%, Lmin=-31.11, Lmax=-9.54
19:49:33 [ultranest] [DEBUG] iteration=1704, ncalls=4266, regioncalls=155240, ndraw=40, logz=-37.27, remainder_fraction=100.0000%, Lmin=-31.06, Lmax=-9.54
19:50:05 [ultranest] [DEBUG] iteration=1705, ncalls=4270, regioncalls=155440, ndraw=40, logz=-37.25, remainder_fraction=100.0000%, Lmin=-31.05, Lmax=-9.54
19:50:14 [ultranest] [DEBUG] iteration=1706, ncalls=4271, regioncalls=155480, ndraw=40, logz=-37.23, remainder_fraction=100.0000%, Lmin=-31.04, Lmax=-9.54
19:51:51 [ultranest] [DEBUG] iteration=1707, ncalls=4283, regioncalls=156000, ndraw=40, logz=-37.21, remainder_fraction=100.0000%, Lmin=-31.02, Lmax=-9.54
19:52:00 [ultranest] [DEBUG] iteration=1708, ncalls=4284, regioncalls=156040, ndraw=40, logz=-37.20, remainder_fraction=100.0000%, Lmin=-31.01, Lmax=-9.54
19:52:26 [ultranest] [DEBUG] iteration=1709, ncalls=4287, regioncalls=156200, ndraw=40, logz=-37.18, remainder_fraction=100.0000%, Lmin=-31.00, Lmax=-9.54
19:52:44 [ultranest] [DEBUG] iteration=1710, ncalls=4289, regioncalls=156280, ndraw=40, logz=-37.16, remainder_fraction=100.0000%, Lmin=-30.99, Lmax=-9.54
19:53:00 [ultranest] [DEBUG] iteration=1711, ncalls=4291, regioncalls=156360, ndraw=40, logz=-37.15, remainder_fraction=100.0000%, Lmin=-30.97, Lmax=-9.54
19:54:27 [ultranest] [DEBUG] iteration=1712, ncalls=4302, regioncalls=156800, ndraw=40, logz=-37.13, remainder_fraction=100.0000%, Lmin=-30.97, Lmax=-9.54
19:55:00 [ultranest] [DEBUG] iteration=1713, ncalls=4306, regioncalls=157040, ndraw=40, logz=-37.11, remainder_fraction=100.0000%, Lmin=-30.96, Lmax=-9.54
19:55:33 [ultranest] [DEBUG] iteration=1714, ncalls=4310, regioncalls=157200, ndraw=40, logz=-37.10, remainder_fraction=100.0000%, Lmin=-30.96, Lmax=-9.54
19:56:13 [ultranest] [DEBUG] iteration=1715, ncalls=4315, regioncalls=157400, ndraw=40, logz=-37.08, remainder_fraction=100.0000%, Lmin=-30.95, Lmax=-9.54
19:56:20 [ultranest] [DEBUG] iteration=1716, ncalls=4316, regioncalls=157440, ndraw=40, logz=-37.07, remainder_fraction=100.0000%, Lmin=-30.95, Lmax=-9.54
19:58:11 [ultranest] [DEBUG] iteration=1717, ncalls=4330, regioncalls=158040, ndraw=40, logz=-37.05, remainder_fraction=100.0000%, Lmin=-30.93, Lmax=-9.54
19:58:20 [ultranest] [DEBUG] iteration=1718, ncalls=4331, regioncalls=158080, ndraw=40, logz=-37.04, remainder_fraction=100.0000%, Lmin=-30.87, Lmax=-9.54
19:59:26 [ultranest] [DEBUG] iteration=1719, ncalls=4339, regioncalls=158400, ndraw=40, logz=-37.02, remainder_fraction=100.0000%, Lmin=-30.87, Lmax=-9.54
20:00:30 [ultranest] [DEBUG] iteration=1720, ncalls=4347, regioncalls=158760, ndraw=40, logz=-37.00, remainder_fraction=100.0000%, Lmin=-30.86, Lmax=-9.54
20:00:56 [ultranest] [DEBUG] iteration=1721, ncalls=4350, regioncalls=158880, ndraw=40, logz=-36.99, remainder_fraction=100.0000%, Lmin=-30.85, Lmax=-9.54
20:01:04 [ultranest] [DEBUG] iteration=1722, ncalls=4351, regioncalls=158920, ndraw=40, logz=-36.97, remainder_fraction=100.0000%, Lmin=-30.84, Lmax=-9.54
20:01:12 [ultranest] [DEBUG] iteration=1723, ncalls=4352, regioncalls=158960, ndraw=40, logz=-36.96, remainder_fraction=100.0000%, Lmin=-30.84, Lmax=-9.54
20:01:21 [ultranest] [DEBUG] iteration=1724, ncalls=4353, regioncalls=159000, ndraw=40, logz=-36.94, remainder_fraction=100.0000%, Lmin=-30.84, Lmax=-9.54
20:02:10 [ultranest] [DEBUG] iteration=1725, ncalls=4359, regioncalls=159240, ndraw=40, logz=-36.93, remainder_fraction=100.0000%, Lmin=-30.82, Lmax=-9.54
20:02:35 [ultranest] [DEBUG] iteration=1726, ncalls=4362, regioncalls=159360, ndraw=40, logz=-36.91, remainder_fraction=100.0000%, Lmin=-30.80, Lmax=-9.54
20:02:43 [ultranest] [DEBUG] iteration=1727, ncalls=4363, regioncalls=159400, ndraw=40, logz=-36.90, remainder_fraction=100.0000%, Lmin=-30.80, Lmax=-9.54
20:03:39 [ultranest] [DEBUG] iteration=1728, ncalls=4370, regioncalls=159680, ndraw=40, logz=-36.88, remainder_fraction=100.0000%, Lmin=-30.80, Lmax=-9.54
20:04:22 [ultranest] [DEBUG] iteration=1729, ncalls=4375, regioncalls=159880, ndraw=40, logz=-36.87, remainder_fraction=100.0000%, Lmin=-30.80, Lmax=-9.54
20:04:38 [ultranest] [DEBUG] iteration=1730, ncalls=4377, regioncalls=159960, ndraw=40, logz=-36.85, remainder_fraction=100.0000%, Lmin=-30.78, Lmax=-9.54
20:05:19 [ultranest] [DEBUG] iteration=1731, ncalls=4382, regioncalls=160160, ndraw=40, logz=-36.84, remainder_fraction=100.0000%, Lmin=-30.74, Lmax=-9.54
20:07:30 [ultranest] [DEBUG] iteration=1732, ncalls=4398, regioncalls=160800, ndraw=40, logz=-36.83, remainder_fraction=100.0000%, Lmin=-30.73, Lmax=-9.54
20:08:02 [ultranest] [DEBUG] iteration=1733, ncalls=4402, regioncalls=160960, ndraw=40, logz=-36.81, remainder_fraction=100.0000%, Lmin=-30.70, Lmax=-9.54
20:08:18 [ultranest] [DEBUG] iteration=1734, ncalls=4404, regioncalls=161040, ndraw=40, logz=-36.80, remainder_fraction=100.0000%, Lmin=-30.69, Lmax=-9.54
20:08:52 [ultranest] [DEBUG] iteration=1735, ncalls=4408, regioncalls=161200, ndraw=40, logz=-36.78, remainder_fraction=100.0000%, Lmin=-30.68, Lmax=-9.54
20:09:33 [ultranest] [DEBUG] iteration=1736, ncalls=4413, regioncalls=161400, ndraw=40, logz=-36.77, remainder_fraction=100.0000%, Lmin=-30.68, Lmax=-9.54
20:10:22 [ultranest] [DEBUG] iteration=1737, ncalls=4419, regioncalls=161640, ndraw=40, logz=-36.75, remainder_fraction=100.0000%, Lmin=-30.65, Lmax=-9.54
20:10:31 [ultranest] [DEBUG] iteration=1738, ncalls=4420, regioncalls=161680, ndraw=40, logz=-36.74, remainder_fraction=100.0000%, Lmin=-30.65, Lmax=-9.54
20:10:40 [ultranest] [DEBUG] iteration=1739, ncalls=4421, regioncalls=161720, ndraw=40, logz=-36.72, remainder_fraction=100.0000%, Lmin=-30.64, Lmax=-9.54
20:10:49 [ultranest] [DEBUG] iteration=1740, ncalls=4422, regioncalls=161760, ndraw=40, logz=-36.71, remainder_fraction=100.0000%, Lmin=-30.63, Lmax=-9.54
20:11:32 [ultranest] [DEBUG] iteration=1741, ncalls=4427, regioncalls=162000, ndraw=40, logz=-36.70, remainder_fraction=100.0000%, Lmin=-30.62, Lmax=-9.54
20:12:38 [ultranest] [DEBUG] iteration=1742, ncalls=4435, regioncalls=162320, ndraw=40, logz=-36.68, remainder_fraction=100.0000%, Lmin=-30.59, Lmax=-9.54
20:13:03 [ultranest] [DEBUG] iteration=1743, ncalls=4438, regioncalls=162440, ndraw=40, logz=-36.67, remainder_fraction=100.0000%, Lmin=-30.59, Lmax=-9.54
20:13:36 [ultranest] [DEBUG] iteration=1744, ncalls=4442, regioncalls=162600, ndraw=40, logz=-36.65, remainder_fraction=100.0000%, Lmin=-30.57, Lmax=-9.54
20:13:45 [ultranest] [DEBUG] iteration=1745, ncalls=4443, regioncalls=162640, ndraw=40, logz=-36.64, remainder_fraction=100.0000%, Lmin=-30.56, Lmax=-9.54
20:14:09 [ultranest] [DEBUG] iteration=1746, ncalls=4446, regioncalls=162760, ndraw=40, logz=-36.63, remainder_fraction=100.0000%, Lmin=-30.56, Lmax=-9.54
20:14:17 [ultranest] [DEBUG] iteration=1747, ncalls=4447, regioncalls=162800, ndraw=40, logz=-36.61, remainder_fraction=100.0000%, Lmin=-30.55, Lmax=-9.54
20:14:26 [ultranest] [DEBUG] iteration=1748, ncalls=4448, regioncalls=162840, ndraw=40, logz=-36.60, remainder_fraction=100.0000%, Lmin=-30.55, Lmax=-9.54
20:14:59 [ultranest] [DEBUG] iteration=1749, ncalls=4452, regioncalls=163000, ndraw=40, logz=-36.59, remainder_fraction=100.0000%, Lmin=-30.54, Lmax=-9.54
20:17:10 [ultranest] [DEBUG] iteration=1750, ncalls=4468, regioncalls=163640, ndraw=40, logz=-36.57, remainder_fraction=100.0000%, Lmin=-30.51, Lmax=-9.54
20:17:26 [ultranest] [DEBUG] iteration=1751, ncalls=4470, regioncalls=163720, ndraw=40, logz=-36.56, remainder_fraction=100.0000%, Lmin=-30.51, Lmax=-9.54
20:17:34 [ultranest] [DEBUG] iteration=1752, ncalls=4471, regioncalls=163760, ndraw=40, logz=-36.55, remainder_fraction=100.0000%, Lmin=-30.51, Lmax=-9.54
20:17:53 [ultranest] [DEBUG] iteration=1753, ncalls=4473, regioncalls=163840, ndraw=40, logz=-36.53, remainder_fraction=100.0000%, Lmin=-30.48, Lmax=-9.54
20:18:01 [ultranest] [DEBUG] iteration=1754, ncalls=4474, regioncalls=163880, ndraw=40, logz=-36.52, remainder_fraction=100.0000%, Lmin=-30.48, Lmax=-9.54
20:18:10 [ultranest] [DEBUG] iteration=1755, ncalls=4475, regioncalls=163920, ndraw=40, logz=-36.51, remainder_fraction=100.0000%, Lmin=-30.39, Lmax=-9.54
20:18:59 [ultranest] [DEBUG] iteration=1756, ncalls=4481, regioncalls=164160, ndraw=40, logz=-36.49, remainder_fraction=100.0000%, Lmin=-30.38, Lmax=-9.54
20:19:33 [ultranest] [DEBUG] iteration=1757, ncalls=4485, regioncalls=164320, ndraw=40, logz=-36.48, remainder_fraction=100.0000%, Lmin=-30.36, Lmax=-9.54
20:19:41 [ultranest] [DEBUG] iteration=1758, ncalls=4486, regioncalls=164360, ndraw=40, logz=-36.47, remainder_fraction=100.0000%, Lmin=-30.33, Lmax=-9.54
20:20:33 [ultranest] [DEBUG] iteration=1759, ncalls=4492, regioncalls=164640, ndraw=40, logz=-36.45, remainder_fraction=100.0000%, Lmin=-30.26, Lmax=-9.54
20:21:23 [ultranest] [DEBUG] iteration=1760, ncalls=4498, regioncalls=164960, ndraw=40, logz=-36.44, remainder_fraction=100.0000%, Lmin=-30.25, Lmax=-9.54
20:22:12 [ultranest] [DEBUG] iteration=1761, ncalls=4504, regioncalls=165240, ndraw=40, logz=-36.42, remainder_fraction=100.0000%, Lmin=-30.24, Lmax=-9.54
20:22:35 [ultranest] [DEBUG] iteration=1762, ncalls=4507, regioncalls=165360, ndraw=40, logz=-36.41, remainder_fraction=100.0000%, Lmin=-30.23, Lmax=-9.54
